client_id,signup_date,industry,plan_type,contract_length_months,monthly_revenue,onboarding_days,support_tickets_90d,avg_logins_per_week,days_since_last_login,late_payments_count,nps_score,churned
CLT-2745,2023-01-04,Real Estate,Pro,12,868.52,19,3,7.4,6,2,50.0,0
CLT-2746,2023-01-16,Real Estate,Pro,12,1084.21,11,3,8.5,5,2,22.0,0
CLT-2747,2024-02-06,Healthcare,Pro,12,1097.22,1,6,7.4,6,1,20.0,1
CLT-2748,2025-05-04,Healthcare,Basic,12,334.51,12,1,2.5,3,1,54.0,0
CLT-2749,2023-01-06,Real Estate,Basic,24,266.59,12,4,7.3,10,2,63.0,0
CLT-2750,2024-12-10,Logistics,Pro,12,1216.36,1,0,5.3,20,1,38.0,0
CLT-2751,2023-03-09,Real Estate,Basic,24,260.71,13,1,2.9,1,1,46.0,0
CLT-2752,2024-03-16,Education,Enterprise,1,2943.76,1,2,5.5,5,0,63.0,0
CLT-2753,2024-01-23,Education,Pro,12,775.67,11,2,4.8,31,1,26.0,1
CLT-2754,2024-02-26,Real Estate,Basic,12,266.3,16,3,9.2,7,1,32.0,0
CLT-2755,2023-03-15,Finance,Pro,12,731.09,15,7,3.5,5,0,42.0,1
CLT-2756,2024-11-09,eCommerce,Basic,6,305.41,11,4,3.3,22,0,19.0,0
CLT-2757,2023-09-06,Finance,Enterprise,12,2959.37,13,4,2.9,1,1,72.0,0
CLT-2758,2024-11-24,Healthcare,Enterprise,6,2782.32,8,2,10.7,8,1,19.0,0
CLT-2759,2024-08-12,Real Estate,Enterprise,24,3011.81,14,7,3.1,27,0,32.0,0
CLT-2760,2024-05-11,eCommerce,Basic,6,361.5,14,2,8.9,6,3,78.0,0
CLT-2761,2023-10-05,Real Estate,Basic,6,265.23,7,5,1.9,4,1,-17.0,0
CLT-2762,2024-08-10,Healthcare,Basic,12,250.32,16,4,6.5,5,2,35.0,0
CLT-2763,2025-06-16,Logistics,Basic,6,352.56,16,5,5.8,5,2,13.0,1
CLT-2764,2025-04-10,SaaS,Basic,1,357.58,13,3,8.7,4,1,30.0,0
CLT-2765,2025-04-04,Education,Basic,12,340.21,33,7,8.3,37,3,0.0,1
CLT-2766,2023-07-17,Finance,Enterprise,12,2368.64,13,2,5.2,4,1,21.0,0
CLT-2767,2024-06-10,Real Estate,Basic,6,385.94,12,7,3.4,8,1,31.0,0
CLT-2768,2023-12-25,Real Estate,Basic,12,253.62,11,7,9.9,17,0,36.0,1
CLT-2769,2025-05-20,Logistics,Pro,12,1061.45,6,1,3.1,4,0,52.0,1
CLT-2770,2025-05-05,eCommerce,Pro,12,785.02,19,4,0.0,17,1,-28.0,1
CLT-2771,2025-02-20,Education,Pro,6,1073.4,9,5,0.0,28,2,27.0,1
CLT-2772,2023-05-27,eCommerce,Pro,6,945.57,9,2,0.2,7,0,26.0,0
CLT-2773,2023-10-15,Logistics,Enterprise,24,3077.15,10,1,6.8,13,3,28.0,0
CLT-2774,2024-10-02,Healthcare,Pro,12,748.18,6,1,11.6,14,3,31.0,0
CLT-2775,2024-11-05,Education,Pro,1,1019.74,1,4,0.0,8,0,9.0,1
CLT-2776,2023-11-12,Education,Pro,12,798.23,10,0,2.7,3,2,-9.0,0
CLT-2777,2023-05-04,eCommerce,Basic,6,362.83,21,2,5.3,45,0,35.0,1
CLT-2778,2023-05-04,Logistics,Basic,12,261.59,16,3,9.6,4,2,5.0,0
CLT-2779,2024-09-08,Real Estate,Basic,12,253.24,26,4,2.6,10,2,40.0,0
CLT-2780,2024-02-13,Healthcare,Basic,24,368.36,20,2,6.8,15,0,7.0,0
CLT-2781,2024-03-17,Logistics,Pro,24,754.31,18,2,4.2,7,0,47.0,1
CLT-2782,2025-01-03,Finance,Basic,6,280.42,29,2,12.8,11,4,29.0,1
CLT-2783,2023-01-16,SaaS,Basic,12,388.45,13,2,5.4,10,1,30.0,0
CLT-2784,2024-11-10,Finance,Basic,6,385.74,15,2,6.1,5,1,24.0,0
CLT-2785,2023-09-04,Education,Pro,12,1181.23,14,1,5.3,4,0,20.0,0
CLT-2786,2025-04-18,Real Estate,Basic,12,298.7,26,5,3.8,1,1,24.0,0
CLT-2787,2025-05-09,Logistics,Pro,1,1005.15,14,3,7.8,20,0,60.0,0
CLT-2788,2024-03-27,Healthcare,Enterprise,1,3160.02,9,1,1.5,45,1,-8.0,0
CLT-2789,2023-10-12,SaaS,Basic,1,264.66,19,3,0.0,13,1,14.0,0
CLT-2790,2023-07-29,Logistics,Pro,1,1111.17,7,6,4.5,18,2,56.0,0
CLT-2791,2023-06-13,Education,Basic,6,257.55,18,2,7.4,12,0,50.0,0
CLT-2792,2025-06-18,eCommerce,Basic,24,404.39,17,0,3.3,8,1,64.0,1
CLT-2793,2023-06-18,Education,Pro,12,1064.15,12,2,5.6,8,0,29.0,0
CLT-2794,2024-02-06,Education,Enterprise,12,2739.96,19,5,1.3,1,0,-3.0,1
CLT-2795,2024-03-07,Education,Basic,12,327.25,2,6,8.2,14,2,2.0,1
CLT-2796,2024-09-03,Healthcare,Pro,12,817.94,15,3,7.0,4,0,23.0,1
CLT-2797,2025-01-28,Healthcare,Basic,6,302.27,10,2,5.1,23,1,49.0,0
CLT-2798,2024-05-17,Healthcare,Pro,24,1112.65,37,2,5.5,10,1,24.0,0
CLT-2799,2024-11-13,Education,Pro,12,1012.11,15,2,0.8,4,3,22.0,0
CLT-2800,2024-05-25,Finance,Pro,12,1005.83,9,6,1.0,4,4,40.0,1
CLT-2801,2024-01-29,Healthcare,Pro,24,825.43,3,2,4.6,1,2,31.0,0
CLT-2802,2023-05-22,Finance,Basic,12,364.27,24,3,6.5,12,4,19.0,0
CLT-2803,2023-07-07,Real Estate,Pro,12,931.7,11,1,6.7,6,0,5.0,0
CLT-2804,2024-01-25,Healthcare,Pro,24,818.69,8,3,3.9,1,0,54.0,0
CLT-2805,2023-02-11,SaaS,Pro,12,1229.64,17,0,7.2,1,1,56.0,0
CLT-2806,2023-10-12,Logistics,Basic,12,331.22,19,3,9.3,11,2,4.0,0
CLT-2807,2024-02-21,Logistics,Basic,1,335.05,19,2,4.7,7,3,20.0,1
CLT-2808,2024-03-01,Finance,Basic,1,416.65,14,3,5.9,4,1,,0
CLT-2809,2025-01-03,Education,Basic,12,305.95,15,3,4.4,2,3,2.0,1
CLT-2810,2025-05-20,SaaS,Basic,1,409.74,16,6,4.6,8,2,39.0,0
CLT-2811,2024-10-18,Real Estate,Basic,24,365.09,17,4,5.5,6,4,22.0,0
CLT-2812,2023-03-13,Education,Pro,1,1061.87,17,4,10.1,4,1,0.0,0
CLT-2813,2024-01-03,Real Estate,pro,12,282.2,23,3,7.7,2,2,74.0,0
CLT-2814,2024-10-18,Real Estate,Pro,6,747.95,14,3,7.5,27,1,21.0,0
CLT-2815,2024-06-19,Education,Pro,24,956.4,7,1,3.6,32,2,43.0,0
CLT-2816,2024-02-17,Logistics,Pro,6,725.49,13,3,2.3,7,0,2.0,0
CLT-2817,2024-01-28,Logistics,Basic,1,252.78,20,3,6.2,9,2,69.0,1
CLT-2818,2024-01-01,Real Estate,Basic,1,347.16,1,1,8.7,8,0,79.0,0
CLT-2819,2024-06-05,eCommerce,Pro,12,1111.21,1,5,10.2,11,1,-8.0,0
CLT-2820,2023-06-10,Real Estate,Enterprise,24,2251.92,21,5,0.0,1,0,26.0,0
CLT-2821,2024-04-10,Finance,Basic,24,371.85,26,4,12.3,27,3,63.0,0
CLT-2822,2023-07-05,Logistics,Pro,6,1232.85,4,5,6.3,14,1,18.0,0
CLT-2823,2024-09-04,Logistics,Pro,12,1121.32,15,3,7.7,7,2,40.0,0
CLT-2824,2025-02-17,SaaS,Pro,1,1143.75,11,4,0.0,7,0,-12.0,0
CLT-2825,2024-04-01,Finance,Basic,12,366.13,12,2,4.3,4,0,10.0,0
CLT-2826,2023-12-15,eCommerce,Pro,12,841.36,16,4,7.5,6,0,38.0,0
CLT-2827,2025-04-26,Finance,Basic,6,304.96,4,2,1.5,18,0,15.0,0
CLT-2828,2024-08-16,Real Estate,Enterprise,12,3423.9,5,8,0.0,9,2,,1
CLT-2829,2024-01-21,Finance,Basic,24,359.02,12,4,6.0,3,2,-8.0,0
CLT-2830,2023-01-26,Finance,Basic,1,382.02,13,8,4.9,15,2,46.0,0
CLT-2831,2023-01-15,Education,Enterprise,6,3453.04,5,3,9.3,30,0,-3.0,0
CLT-2832,2023-07-19,Finance,Basic,6,281.66,20,5,4.5,0,3,69.0,1
CLT-2833,2023-08-01,Logistics,Basic,1,297.9,11,3,4.7,1,1,13.0,0
CLT-2834,2024-10-11,Education,Basic,6,356.06,11,5,7.1,23,0,50.0,1
CLT-2835,2024-03-26,eCommerce,Basic,12,244.38,16,2,8.1,4,1,48.0,0
CLT-2836,2025-06-18,SaaS,Basic,1,342.82,13,4,2.9,9,1,5.0,0
CLT-2837,2024-05-01,Real Estate,Basic,12,385.56,21,3,7.8,10,2,16.0,0
CLT-2838,2025-03-23,Education,Pro,24,1049.64,7,0,3.4,6,1,19.0,0
CLT-2839,2024-05-12,Education,Pro,24,879.51,3,3,5.0,11,0,20.0,0
CLT-2840,2023-11-19,Real Estate,Basic,12,370.34,12,5,7.0,5,2,-2.0,1
CLT-2841,2024-10-05,Real Estate,Pro,6,798.86,14,2,,26,0,43.0,1
CLT-2842,2024-02-09,Logistics,Basic,1,401.06,4,2,6.0,1,1,,0
CLT-2843,2023-09-05,Finance,Enterprise,6,2151.37,3,4,1.8,9,3,27.0,1
CLT-2844,2024-03-01,Education,Basic,24,395.43,15,3,0.0,15,2,55.0,1
CLT-2845,2024-08-21,SaaS,Pro,24,988.82,8,2,4.4,9,1,44.0,0
CLT-2846,2023-12-05,Logistics,Basic,6,317.16,2,1,7.9,6,2,14.0,0
CLT-2847,2024-09-25,Healthcare,Pro,6,990.36,22,3,6.3,7,3,56.0,0
CLT-2848,2025-06-01,Education,Basic,12,276.04,9,4,5.7,2,2,47.0,0
CLT-2849,2024-01-06,Real Estate,Pro,6,967.15,23,3,5.0,6,0,12.0,0
CLT-2850,2023-09-23,Finance,Basic,24,392.95,14,1,5.9,8,2,17.0,0
CLT-2851,2023-12-28,Real Estate,Enterprise,6,3201.43,16,8,2.0,29,1,55.0,0
CLT-2852,2025-01-24,Logistics,Pro,6,808.05,12,5,7.3,11,1,49.0,0
CLT-2853,2023-06-11,SaaS,Pro,12,1083.65,1,3,7.5,11,0,-8.0,0
CLT-2854,2025-05-26,Finance,Pro,1,1182.69,5,2,3.9,2,1,5.0,0
CLT-2855,2024-01-08,eCommerce,Enterprise,6,3229.65,13,2,6.3,34,1,47.0,0
CLT-2856,2025-01-27,Healthcare,Basic,24,316.61,17,1,0.0,3,1,1.0,0
CLT-2857,2024-12-09,Education,Basic,1,248.66,1,2,5.5,8,1,50.0,0
CLT-2858,2024-12-06,Finance,Basic,12,407.61,14,1,4.6,2,1,78.0,1
CLT-2859,2025-03-29,Real Estate,Basic,12,311.26,5,0,8.8,8,0,39.0,0
CLT-2860,2023-06-16,Real Estate,Pro,6,914.93,16,4,4.4,9,1,7.0,1
CLT-2861,2024-06-18,SaaS,Enterprise,1,3139.27,14,7,7.6,23,2,34.0,1
CLT-2862,2023-03-31,Finance,Enterprise,6,2395.96,20,4,3.8,11,1,56.0,0
CLT-2863,2023-09-27,SaaS,Pro,1,1170.76,23,2,0.0,0,1,32.0,0
CLT-2864,2023-02-06,SaaS,Pro,6,761.07,18,3,4.3,0,2,42.0,0
CLT-2865,2024-09-06,Real Estate,Enterprise,12,3111.07,21,4,5.6,49,1,10.0,0
CLT-2866,2024-06-30,SaaS,Enterprise,12,3448.68,11,4,5.5,3,1,12.0,0
CLT-2867,2024-10-28,eCommerce,Basic,24,419.24,37,0,5.5,3,0,53.0,0
CLT-2868,2023-06-08,Logistics,Pro,12,1218.85,4,4,3.5,25,0,12.0,0
CLT-2869,2023-10-26,Logistics,Pro,12,1190.21,10,3,4.0,3,6,-35.0,1
CLT-2870,2024-08-31,Healthcare,Basic,12,290.2,21,2,1.6,1,0,22.0,0
CLT-2871,2025-01-13,Education,Basic,6,414.0,20,4,0.0,18,1,38.0,0
CLT-2872,2025-03-08,Logistics,Enterprise,6,3391.84,18,2,4.7,25,2,56.0,0
CLT-2873,2023-03-08,eCommerce,Enterprise,12,2801.56,19,3,2.8,2,1,71.0,0
CLT-2874,2023-12-29,Logistics,Enterprise,12,2603.12,1,3,8.2,5,4,32.0,0
CLT-2875,2023-01-10,Logistics,Pro,12,779.0,27,4,0.0,13,2,46.0,0
CLT-2876,2025-01-06,Education,Basic,6,346.31,12,3,5.9,4,0,33.0,0
CLT-2877,2023-04-21,eCommerce,Basic,24,366.1,24,6,11.4,15,1,39.0,0
CLT-2878,2025-01-09,eCommerce,Pro,1,938.16,1,1,4.5,7,1,25.0,0
CLT-2879,2023-05-21,Healthcare,Pro,24,939.26,16,1,5.0,4,0,40.0,0
CLT-2880,2023-01-14,Healthcare,Pro,12,1029.59,9,5,6.3,11,1,12.0,1
CLT-2881,2025-03-02,Finance,Pro,12,735.0,19,4,6.5,72,0,80.0,1
CLT-2882,2024-01-30,Education,Basic,12,412.42,17,4,3.8,11,0,-30.0,0
CLT-2883,2024-01-18,Real Estate,Pro,6,876.55,17,2,2.0,15,1,44.0,0
CLT-2884,2024-08-05,Real Estate,Basic,12,265.36,6,5,7.0,1,1,38.0,1
CLT-2885,2023-09-05,Finance,Basic,12,240.99,14,8,0.0,3,0,39.0,0
CLT-2886,2024-09-13,Real Estate,Basic,12,394.24,13,7,7.5,27,3,0.0,1
CLT-2887,2024-01-22,eCommerce,Basic,6,395.38,18,3,3.8,6,0,-12.0,0
CLT-2888,2023-09-03,SaaS,Enterprise,6,2142.96,22,2,,2,1,45.0,0
CLT-2889,2023-12-22,Healthcare,Basic,6,267.4,15,0,3.4,6,1,64.0,0
CLT-2890,2023-01-06,Logistics,Basic,12,320.62,4,5,9.3,1,1,36.0,0
CLT-2891,2023-09-29,Real Estate,Pro,12,820.28,15,4,5.7,5,1,50.0,0
CLT-2892,2024-06-16,Healthcare,Pro,12,1117.34,35,4,4.0,21,0,19.0,1
CLT-2893,2023-05-05,Real Estate,Basic,12,250.45,27,3,4.0,35,1,38.0,0
CLT-2894,2023-04-17,Finance,Basic,12,338.95,1,2,4.6,13,2,61.0,0
CLT-2895,2024-08-13,Finance,Basic,6,308.9,15,5,12.2,41,1,22.0,1
CLT-2896,2024-01-21,eCommerce,Pro,12,971.07,21,5,1.0,15,1,60.0,1
CLT-2897,2023-05-03,SaaS,Basic,6,316.46,13,1,8.2,4,2,-11.0,0
CLT-2898,2024-11-04,eCommerce,Basic,6,267.57,10,3,6.7,1,1,15.0,0
CLT-2899,2024-11-28,Education,Basic,1,279.65,12,3,9.6,11,1,,0
CLT-2900,2023-02-01,Real Estate,Pro,6,755.0,18,2,6.9,25,2,78.0,0
CLT-2901,2023-07-01,Finance,Basic,6,260.75,5,8,5.0,14,2,30.0,1
CLT-2902,2023-11-30,Logistics,Pro,12,1248.06,24,5,8.1,5,1,4.0,0
CLT-2903,2024-10-20,Real Estate,Basic,1,290.36,14,4,5.7,13,0,77.0,0
CLT-2904,2023-03-08,eCommerce,Pro,6,885.79,7,3,7.3,6,0,27.0,0
CLT-2905,2024-12-26,Healthcare,Basic,1,262.88,23,3,9.3,7,2,47.0,1
CLT-2906,2023-10-15,eCommerce,Basic,12,375.93,2,3,,23,1,22.0,0
CLT-2907,2023-04-23,Real Estate,Basic,12,406.35,10,4,3.7,6,0,34.0,0
CLT-2908,2025-02-16,eCommerce,Pro,6,1146.47,9,3,3.1,5,1,16.0,0
CLT-2909,2023-03-20,Healthcare,Enterprise,1,2918.92,31,7,6.4,15,0,86.0,0
CLT-2910,2023-04-27,SaaS,Basic,24,386.38,9,3,2.4,29,0,60.0,0
CLT-2911,2025-05-04,Education,Basic,12,312.76,1,5,4.0,5,1,74.0,0
CLT-2912,2024-04-12,Finance,Enterprise,12,3289.25,9,1,2.1,9,1,10.0,1
CLT-2913,2024-02-21,Real Estate,Pro,12,1151.2,18,1,6.5,16,1,-16.0,0
CLT-2914,2024-09-10,Real Estate,Basic,12,240.31,20,6,2.7,6,0,23.0,0
CLT-2915,2024-07-21,Finance,Basic,24,327.8,32,3,1.1,8,1,93.0,1
CLT-2916,2024-07-06,Real Estate,Pro,6,862.89,25,3,1.7,7,2,22.0,1
CLT-2917,2023-01-21,Logistics,Pro,12,766.57,16,5,3.3,9,0,56.0,0
CLT-2918,2024-05-11,Healthcare,Pro,6,1176.95,7,0,3.6,34,1,4.0,1
CLT-2919,2023-09-08,Real Estate,Enterprise,12,2011.92,27,1,5.8,4,2,9.0,0
CLT-2920,2024-12-27,Real Estate,Basic,6,371.43,11,1,4.5,21,0,28.0,0
CLT-2921,2024-03-30,Logistics,Basic,1,417.87,9,2,6.1,13,0,83.0,0
CLT-2922,2023-04-22,Logistics,pro,24,326.76,11,1,6.4,10,0,58.0,0
CLT-2923,2025-03-08,Real Estate,Basic,24,306.82,4,1,7.2,35,0,-21.0,0
CLT-2924,2023-09-13,SaaS,Basic,6,349.05,10,3,0.0,20,0,47.0,0
CLT-2925,2023-09-02,Finance,Basic,24,384.85,12,3,1.6,10,1,1.0,0
CLT-2926,2025-04-22,Finance,Basic,6,283.25,20,5,6.7,2,0,13.0,0
CLT-2927,2024-11-28,eCommerce,Pro,12,855.38,11,1,5.6,5,0,43.0,0
CLT-2928,2025-02-12,Healthcare,Basic,24,349.29,4,3,7.9,15,1,65.0,0
CLT-2929,2024-08-18,Finance,Basic,6,409.18,1,3,0.4,10,0,64.0,0
CLT-2930,2025-03-30,Healthcare,Pro,12,881.16,16,0,3.6,22,1,38.0,1
CLT-2931,2023-04-14,Education,Pro,12,923.45,15,5,4.1,42,0,39.0,1
CLT-2932,2024-06-23,Education,Pro,1,1256.4,10,0,5.5,8,0,64.0,0
CLT-2933,2023-09-22,Finance,Pro,12,815.16,10,2,5.1,23,3,-9.0,0
CLT-2934,2023-12-25,SaaS,Pro,6,761.56,17,2,6.4,1,1,76.0,0
CLT-2935,2023-08-03,Real Estate,Basic,12,346.16,25,4,4.7,5,1,12.0,0
CLT-2936,2023-07-04,Real Estate,Basic,1,244.37,8,4,9.1,20,1,37.0,0
CLT-2937,2024-02-03,Education,Pro,6,817.43,15,1,10.1,2,0,18.0,0
CLT-2938,2025-04-06,eCommerce,Basic,12,352.0,22,2,1.6,6,0,1.0,0
CLT-2939,2024-07-25,Healthcare,pro,6,358.71,8,0,5.1,10,1,42.0,0
CLT-2940,2023-11-11,eCommerce,Basic,12,331.88,14,5,7.4,52,2,,1
CLT-2941,2024-01-26,Education,Basic,12,309.07,14,2,6.8,26,2,27.0,0
CLT-2942,2024-04-21,Finance,Basic,12,343.72,4,5,3.8,7,2,26.0,0
CLT-2943,2023-08-09,SaaS,Basic,1,355.81,15,7,5.8,8,3,68.0,0
CLT-2944,2024-04-14,eCommerce,Pro,24,1153.88,14,3,0.2,1,1,85.0,0
CLT-2945,2024-09-18,Healthcare,Enterprise,12,3189.13,18,2,4.9,1,2,61.0,0
CLT-2946,2023-08-07,Finance,Basic,6,359.66,5,2,0.6,46,3,37.0,1
CLT-2947,2024-06-10,Real Estate,Enterprise,12,3341.35,14,2,6.5,3,0,-11.0,1
CLT-2948,2024-09-29,eCommerce,Basic,12,390.84,25,3,1.7,16,2,46.0,0
CLT-2949,2024-04-12,Healthcare,Enterprise,12,2199.87,31,2,5.5,2,0,47.0,0
CLT-2950,2023-09-20,Logistics,Enterprise,12,3435.02,24,3,6.0,2,1,49.0,0
CLT-2951,2024-05-13,Healthcare,Basic,12,400.51,5,2,5.2,3,2,1.0,0
CLT-2952,2024-12-14,SaaS,Pro,24,893.3,18,4,3.1,2,2,51.0,0
CLT-2953,2023-07-19,Education,Enterprise,12,2030.28,10,7,4.4,3,1,69.0,0
CLT-2954,2024-06-01,Healthcare,Enterprise,12,2905.96,16,4,8.5,6,3,5.0,0
CLT-2955,2024-09-04,eCommerce,Enterprise,12,2657.63,8,2,3.7,28,2,47.0,0
CLT-2956,2023-10-17,Education,Pro,24,1124.77,1,6,5.1,4,0,10.0,0
CLT-2957,2023-12-15,Education,Basic,24,334.43,11,5,3.3,5,0,27.0,0
CLT-2958,2025-03-10,eCommerce,Pro,6,761.3,20,7,8.1,3,3,6.0,1
CLT-2959,2023-11-24,SaaS,Pro,6,852.13,16,4,,12,1,21.0,0
CLT-2960,2024-06-22,SaaS,Pro,12,1196.56,17,3,2.7,14,2,21.0,0
CLT-2961,2023-05-15,Education,Basic,12,246.78,16,6,5.0,25,0,40.0,0
CLT-2962,2025-04-13,Logistics,Pro,12,1117.8,17,3,4.3,23,0,52.0,0
CLT-2963,2024-06-21,Education,Basic,12,292.55,18,2,9.2,28,1,60.0,0
CLT-2964,2024-11-15,Logistics,Pro,24,964.43,12,3,4.9,1,0,14.0,0
CLT-2965,2024-06-26,Healthcare,Basic,12,335.58,15,3,0.9,21,3,39.0,0
CLT-2966,2023-11-16,Logistics,Pro,12,855.04,28,3,6.5,0,0,3.0,1
CLT-2967,2023-11-03,Education,Pro,6,1072.06,15,2,10.4,1,0,27.0,0
CLT-2968,2024-09-23,Healthcare,Basic,12,364.82,14,2,8.6,12,2,31.0,0
CLT-2969,2025-02-12,Finance,Pro,1,765.93,15,4,1.7,3,3,7.0,0
CLT-2970,2023-04-25,Finance,Basic,12,307.31,12,4,4.2,4,1,44.0,0
CLT-2971,2025-01-30,Education,Enterprise,12,3116.57,11,1,4.9,20,0,26.0,0
CLT-2972,2025-01-17,Finance,Pro,12,1109.68,16,1,4.9,51,2,34.0,0
CLT-2973,2023-04-09,Healthcare,Basic,12,338.03,10,2,6.1,1,2,61.0,1
CLT-2974,2023-04-08,SaaS,Basic,6,379.98,13,3,4.0,0,2,19.0,0
CLT-2975,2024-09-17,Real Estate,Basic,1,259.38,8,1,2.3,2,1,51.0,0
CLT-2976,2025-01-28,Education,Basic,1,261.28,15,4,7.9,3,1,66.0,0
CLT-2977,2023-12-21,Education,Enterprise,24,2986.23,19,4,1.6,26,0,65.0,0
CLT-2978,2024-07-30,Healthcare,Pro,24,1094.4,12,7,2.6,16,1,25.0,1
CLT-2979,2025-06-18,Healthcare,Basic,6,386.61,1,4,1.6,3,1,6.0,0
CLT-2980,2023-10-18,Real Estate,Enterprise,6,2271.56,19,2,6.8,6,2,12.0,0
CLT-2981,2023-07-22,Education,Basic,12,333.02,15,1,5.3,99,1,-10.0,1
CLT-2982,2025-06-11,SaaS,Enterprise,12,2991.25,6,4,7.7,22,3,47.0,0
CLT-2983,2023-09-10,Healthcare,Basic,6,280.27,20,4,2.6,4,2,49.0,1
CLT-2984,2024-03-01,eCommerce,Pro,1,999.14,3,2,1.2,5,1,,1
CLT-2985,2024-02-02,Education,Enterprise,12,2957.67,22,1,3.7,1,3,-4.0,1
CLT-2986,2024-04-15,Real Estate,Basic,6,278.6,14,5,4.5,17,1,21.0,0
CLT-2987,2023-08-30,SaaS,Pro,6,922.8,1,2,5.6,4,1,65.0,0
CLT-2988,2024-09-03,eCommerce,Enterprise,6,2324.51,15,5,0.0,19,1,45.0,0
CLT-2989,2024-09-14,SaaS,Basic,12,402.53,11,2,6.4,3,0,50.0,0
CLT-2990,2023-06-30,Real Estate,Basic,12,282.62,10,6,2.3,0,4,100.0,1
CLT-2991,2024-03-08,Finance,Pro,6,785.25,8,1,3.1,10,2,38.0,0
CLT-2992,2023-02-21,Real Estate,Basic,12,246.33,13,1,8.5,7,0,-24.0,0
CLT-2993,2023-07-18,Finance,Basic,12,248.09,10,5,0.0,19,5,2.0,1
CLT-2994,2025-06-07,Education,Basic,12,274.49,1,4,6.0,5,0,38.0,1
CLT-2995,2024-03-31,Finance,Pro,24,1048.43,24,2,6.0,10,2,30.0,0
CLT-2996,2024-07-14,Healthcare,Basic,1,243.18,12,2,2.5,12,1,26.0,0
CLT-2997,2025-03-10,Finance,Basic,24,291.61,8,5,3.7,3,1,26.0,0
CLT-2998,2024-10-04,eCommerce,Pro,12,751.41,5,1,8.7,57,0,10.0,1
CLT-2999,2024-12-14,Real Estate,Pro,12,937.98,20,3,10.9,31,1,39.0,0
CLT-3000,2024-10-02,Logistics,Pro,6,746.23,4,2,8.2,3,5,65.0,0
CLT-3001,2024-03-24,Healthcare,Basic,6,349.36,15,2,10.7,3,0,73.0,0
CLT-3002,2024-07-23,eCommerce,Enterprise,1,3032.64,9,6,2.9,25,0,73.0,0
CLT-3003,2023-09-17,SaaS,Pro,24,1114.92,10,2,0.3,5,1,6.0,1
CLT-3004,2025-03-12,SaaS,Basic,12,280.38,5,4,4.8,1,0,29.0,0
CLT-3005,2023-06-11,Real Estate,Enterprise,12,3302.75,9,1,7.4,17,1,22.0,0
CLT-3006,2025-03-06,Finance,Basic,12,364.25,14,4,0.0,16,2,45.0,0
CLT-3007,2025-03-01,eCommerce,Basic,1,250.2,16,2,2.2,7,0,28.0,0
CLT-3008,2023-05-09,Real Estate,Basic,6,319.34,8,2,2.6,48,1,24.0,0
CLT-3009,2024-10-01,Finance,Pro,12,1134.59,13,0,6.1,4,2,66.0,0
CLT-3010,2025-06-09,Education,Basic,12,295.96,21,5,5.7,15,2,32.0,0
CLT-3011,2024-05-29,SaaS,Basic,12,308.68,1,1,2.7,23,0,33.0,0
CLT-3012,2023-11-03,Real Estate,Basic,12,353.33,14,3,5.5,5,1,40.0,0
CLT-3013,2025-03-02,eCommerce,Basic,12,249.99,6,2,1.6,2,1,47.0,0
CLT-3014,2024-04-06,eCommerce,Basic,12,414.05,6,1,3.7,25,0,47.0,0
CLT-3015,2023-04-20,eCommerce,Pro,1,814.22,16,2,1.2,24,2,69.0,1
CLT-3016,2023-08-13,Logistics,Basic,12,244.8,10,3,4.5,4,3,-2.0,1
CLT-3017,2024-09-06,eCommerce,Basic,12,240.96,4,2,2.6,16,1,38.0,0
CLT-3018,2024-02-14,eCommerce,Pro,6,935.76,25,2,7.1,0,1,27.0,1
CLT-3019,2023-07-15,eCommerce,Basic,6,399.17,21,5,4.9,5,0,22.0,0
CLT-3020,2024-12-20,Healthcare,Pro,6,1162.67,1,3,4.3,7,2,49.0,1
CLT-3021,2023-04-19,Logistics,Basic,6,404.17,2,2,10.3,19,0,62.0,0
CLT-3022,2023-07-17,Healthcare,Basic,12,336.08,19,3,6.1,1,0,15.0,0
CLT-3023,2024-02-24,Healthcare,Basic,1,320.77,12,1,3.9,16,1,72.0,1
CLT-3024,2023-02-05,Real Estate,Basic,12,309.45,26,2,3.2,1,1,-6.0,0
CLT-3025,2023-12-15,Logistics,Basic,1,248.36,19,4,1.5,9,2,45.0,1
CLT-3026,2025-03-29,SaaS,Pro,1,1211.14,16,5,4.8,3,3,8.0,0
CLT-3027,2025-04-27,Finance,Basic,6,329.31,6,4,5.9,1,1,14.0,0
CLT-3028,2025-02-23,Finance,Pro,6,965.74,18,3,0.0,9,3,32.0,0
CLT-3029,2023-10-19,Logistics,Pro,24,998.19,4,5,0.9,4,0,20.0,0
CLT-3030,2023-02-28,Logistics,Basic,6,382.95,24,0,3.5,14,2,-42.0,0
CLT-3031,2025-01-03,Logistics,Pro,6,841.21,17,1,1.7,7,2,45.0,0
CLT-3032,2023-12-02,Real Estate,Basic,6,367.78,7,3,5.1,6,1,49.0,0
CLT-3033,2024-11-04,Healthcare,Basic,6,367.94,20,1,5.5,3,2,26.0,0
CLT-3034,2023-04-18,Healthcare,Basic,12,392.92,32,4,4.6,8,0,24.0,1
CLT-3035,2024-08-24,eCommerce,Pro,12,724.69,12,7,6.7,1,0,21.0,0
CLT-3036,2024-06-11,Education,Enterprise,6,2255.59,18,6,3.2,0,1,-13.0,0
